RowID,Outcome,Comparator,Intervention,Answer,Reasoning,xml_offsets,XML,PMID,Location
4937081,Discontinuations due to AEs,Dapagliflozin,Placebo,Significantly increased,"Overall AEs and discontinuations owing to AEs were more common in patients aged ≥65 and ≥75&nbsp;years than in patients aged &lt;65&nbsp;years, and were more frequent with dapagliflozin than placebo",25519:25705,4937081,27357173,Unavailable
4937081,Hypoglycaemia,Dapagliflozin,Placebo,Significantly increased,"The frequency of hypoglycaemia was similar between younger patients (aged &lt;65&nbsp;years) and older patients (aged ≥65 or ≥75&nbsp;years), and more frequent with dapagliflozin than placebo",32961:33139,4937081,27357173,Unavailable
4937081,Genital infection,Dapagliflozin,Placebo,Significantly increased,Events of genital infection occurred more frequently with dapagliflozin than placebo,33813:33897,4937081,27357173,Unavailable
4937081,AEs of UTI in patients  &lt;65&nbsp;years,Dapagliflozin,Placebo,Significantly increased,"Although AEs of UTI were more common with dapagliflozin than placebo treatment in patients aged &lt;65&nbsp;years, frequencies were similar between treatment groups in patients aged ≥65 and ≥75&nbsp;years",34189:34380,4937081,27357173,Unavailable
4937081,AEs of UTI in patients ≥65 years,Dapagliflozin,Placebo,No significant difference,"Although AEs of UTI were more common with dapagliflozin than placebo treatment in patients aged &lt;65&nbsp;years, frequencies were similar between treatment groups in patients aged ≥65 and ≥75&nbsp;years",34189:34380,4937081,27357173,Unavailable
4937081,AEs of UTI in patients ≥75 years,Dapagliflozin,Placebo,No significant difference,"Although AEs of UTI were more common with dapagliflozin than placebo treatment in patients aged &lt;65&nbsp;years, frequencies were similar between treatment groups in patients aged ≥65 and ≥75&nbsp;years",34189:34380,4937081,27357173,Unavailable
4937081,AEs of volume reduction &lt;65 years,Dapagliflozin,Placebo,No significant difference,The frequency of AEs of volume reduction was low in both treatment arms across all age groups,34828:34921,4937081,27357173,Unavailable
4937081,AEs of volume reduction ≥65 years,Dapagliflozin,Placebo,No significant difference,The frequency of AEs of volume reduction was low in both treatment arms across all age groups,34828:34921,4937081,27357173,Unavailable
4937081,AEs of volume reduction  ≥75 years,Dapagliflozin,Placebo,No significant difference,The frequency of AEs of volume reduction was low in both treatment arms across all age groups,34828:34921,4937081,27357173,Unavailable
4937081,eGFR,Dapagliflozin,Placebo,No significant difference,"Interestingly, after the first 24&nbsp;weeks of treatment, eGFR values were superimposable in patients receiving dapagliflozin and placebo",36588:36721,4937081,27357173,Unavailable
4937081,AEs of renal function ,Dapagliflozin,Placebo,Significantly increased,AEs of renal function were more common with dapagliflozin,37261:37318,4937081,27357173,Unavailable
4937081,Minor transient serum creatinine changes &lt;65 years,Dapagliflozin,Placebo,No significant difference,"The distribution of serum creatinine changes in patients with a reported AE of renal function was similar between the treatment groups in patients aged &lt;65 and ≥65&nbsp;years, with a higher frequency of minor, transient serum creatinine changes (9 to ≤27&nbsp;µmol/L) reported with dapagliflozin in patients aged ≥75&nbsp;years",37627:37940,4937081,27357173,Unavailable
4937081,Minor transient serum creatinine changes ≥65 years,Dapagliflozin,Placebo,No significant difference,"The distribution of serum creatinine changes in patients with a reported AE of renal function was similar between the treatment groups in patients aged &lt;65 and ≥65&nbsp;years, with a higher frequency of minor, transient serum creatinine changes (9 to ≤27&nbsp;µmol/L) reported with dapagliflozin in patients aged ≥75&nbsp;years",37627:37940,4937081,27357173,Unavailable
4937081,Minor transient serum creatinine changes ≥75 years,Dapagliflozin,Placebo,Significantly increased,"The distribution of serum creatinine changes in patients with a reported AE of renal function was similar between the treatment groups in patients aged &lt;65 and ≥65&nbsp;years, with a higher frequency of minor, transient serum creatinine changes (9 to ≤27&nbsp;µmol/L) reported with dapagliflozin in patients aged ≥75&nbsp;years",37627:37940,4937081,27357173,Unavailable
4937081,Frequency of fractures &lt;65 years,Dapagliflozin,Placebo,No significant difference,"The frequency of fractures was numerically similar or lower with dapagliflozin vs. placebo for all age groups [&lt;65&nbsp;years: 16 (1.1&nbsp;%) vs. 14 (1.1&nbsp;%); ≥65&nbsp;years: 7 (1.1&nbsp;%) vs. 18 (2.7&nbsp;%); ≥75&nbsp;years: 1 (1.0&nbsp;%) vs. 2 (2.6&nbsp;%), respectively].",39086:39323,4937081,27357173,Unavailable
4937081,Frequency of fractures ≥65 years,Dapagliflozin,Placebo,No significant difference,"The frequency of fractures was numerically similar or lower with dapagliflozin vs. placebo for all age groups [&lt;65&nbsp;years: 16 (1.1&nbsp;%) vs. 14 (1.1&nbsp;%); ≥65&nbsp;years: 7 (1.1&nbsp;%) vs. 18 (2.7&nbsp;%); ≥75&nbsp;years: 1 (1.0&nbsp;%) vs. 2 (2.6&nbsp;%), respectively].",39086:39323,4937081,27357173,Unavailable
4937081,Frequency of fractures ≥75 years,Dapagliflozin,Placebo,No significant difference,"The frequency of fractures was numerically similar or lower with dapagliflozin vs. placebo for all age groups [&lt;65&nbsp;years: 16 (1.1&nbsp;%) vs. 14 (1.1&nbsp;%); ≥65&nbsp;years: 7 (1.1&nbsp;%) vs. 18 (2.7&nbsp;%); ≥75&nbsp;years: 1 (1.0&nbsp;%) vs. 2 (2.6&nbsp;%), respectively].",39086:39323,4937081,27357173,Unavailable
4937081,Risk of falls &lt;65 years,Dapagliflozin,Placebo,No significant difference,"Dapagliflozin was not associated with an increased risk of falls compared with placebo in any age category [&lt;65&nbsp;years: 10 (0.7&nbsp;%) vs. 9 (0.7&nbsp;%); ≥65&nbsp;years: 4 (0.6&nbsp;%) vs. 14 (2.1&nbsp;%); ≥75&nbsp;years: 0 vs. 1 (1.3&nbsp;%), respectively).",39323:39547,4937081,27357173,Unavailable
4937081,Risk of falls ≥65 years,Dapagliflozin,Placebo,No significant difference,"Dapagliflozin was not associated with an increased risk of falls compared with placebo in any age category [&lt;65&nbsp;years: 10 (0.7&nbsp;%) vs. 9 (0.7&nbsp;%); ≥65&nbsp;years: 4 (0.6&nbsp;%) vs. 14 (2.1&nbsp;%); ≥75&nbsp;years: 0 vs. 1 (1.3&nbsp;%), respectively).",39323:39547,4937081,27357173,Unavailable
4937081,Risk of falls  ≥75 years,Dapagliflozin,Placebo,No significant difference,"Dapagliflozin was not associated with an increased risk of falls compared with placebo in any age category [&lt;65&nbsp;years: 10 (0.7&nbsp;%) vs. 9 (0.7&nbsp;%); ≥65&nbsp;years: 4 (0.6&nbsp;%) vs. 14 (2.1&nbsp;%); ≥75&nbsp;years: 0 vs. 1 (1.3&nbsp;%), respectively).",39323:39547,4937081,27357173,Unavailable
4937081,Electrolyte abnormalities &lt;65 years,Dapagliflozin,Placebo,No significant difference,"Electrolyte abnormalities were infrequent, and MAs in serum calcium, serum bicarbonate, serum magnesium and serum sodium were balanced between the treatment arms and across age groups",39560:39744,4937081,27357173,Unavailable
4937081,Electrolyte abnormalities ≥65 years,Dapagliflozin,Placebo,No significant difference,"Electrolyte abnormalities were infrequent, and MAs in serum calcium, serum bicarbonate, serum magnesium and serum sodium were balanced between the treatment arms and across age groups",39560:39744,4937081,27357173,Unavailable
4937081,Electrolyte abnormalities ≥75 years,Dapagliflozin,Placebo,No significant difference,"Electrolyte abnormalities were infrequent, and MAs in serum calcium, serum bicarbonate, serum magnesium and serum sodium were balanced between the treatment arms and across age groups",39560:39744,4937081,27357173,Unavailable
4937081,Marked abnormalities in serum calcium &lt;65 years,Dapagliflozin,Placebo,No significant difference,"Electrolyte abnormalities were infrequent, and MAs in serum calcium, serum bicarbonate, serum magnesium and serum sodium were balanced between the treatment arms and across age groups",39560:39744,4937081,27357173,Unavailable
4937081,Marked abnormalities in serum calcium ≥65 years,Dapagliflozin,Placebo,No significant difference,"Electrolyte abnormalities were infrequent, and MAs in serum calcium, serum bicarbonate, serum magnesium and serum sodium were balanced between the treatment arms and across age groups",39560:39744,4937081,27357173,Unavailable
4937081,Marked abnormalities in serum calcium ≥75 years,Dapagliflozin,Placebo,No significant difference,"Electrolyte abnormalities were infrequent, and MAs in serum calcium, serum bicarbonate, serum magnesium and serum sodium were balanced between the treatment arms and across age groups",39560:39744,4937081,27357173,Unavailable
4937081,Marked abnormalities in serum bicarbonate &lt;65 years,Dapagliflozin,Placebo,No significant difference,"Electrolyte abnormalities were infrequent, and MAs in serum calcium, serum bicarbonate, serum magnesium and serum sodium were balanced between the treatment arms and across age groups",39560:39744,4937081,27357173,Unavailable
4937081,Marked abnormalities in serum bicarbonate ≥65 years,Dapagliflozin,Placebo,No significant difference,"Electrolyte abnormalities were infrequent, and MAs in serum calcium, serum bicarbonate, serum magnesium and serum sodium were balanced between the treatment arms and across age groups",39560:39744,4937081,27357173,Unavailable
4937081,Marked abnormalities in serum bicarbonate ≥75 years,Dapagliflozin,Placebo,No significant difference,"Electrolyte abnormalities were infrequent, and MAs in serum calcium, serum bicarbonate, serum magnesium and serum sodium were balanced between the treatment arms and across age groups",39560:39744,4937081,27357173,Unavailable
4937081,Marked abnormalities in serum magnesium &lt;65 years,Dapagliflozin,Placebo,No significant difference,"Electrolyte abnormalities were infrequent, and MAs in serum calcium, serum bicarbonate, serum magnesium and serum sodium were balanced between the treatment arms and across age groups",39560:39744,4937081,27357173,Unavailable
4937081,Marked abnormalities in serum magnesium ≥65 years,Dapagliflozin,Placebo,No significant difference,"Electrolyte abnormalities were infrequent, and MAs in serum calcium, serum bicarbonate, serum magnesium and serum sodium were balanced between the treatment arms and across age groups",39560:39744,4937081,27357173,Unavailable
4937081,Marked abnormalities in serum magnesium ≥75 years,Dapagliflozin,Placebo,No significant difference,"Electrolyte abnormalities were infrequent, and MAs in serum calcium, serum bicarbonate, serum magnesium and serum sodium were balanced between the treatment arms and across age groups",39560:39744,4937081,27357173,Unavailable
4937081,Marked abnormalities in serum sodium &lt;65 years,Dapagliflozin,Placebo,No significant difference,"Electrolyte abnormalities were infrequent, and MAs in serum calcium, serum bicarbonate, serum magnesium and serum sodium were balanced between the treatment arms and across age groups",39560:39744,4937081,27357173,Unavailable
4937081,Marked abnormalities in serum sodium ≥65 years,Dapagliflozin,Placebo,No significant difference,"Electrolyte abnormalities were infrequent, and MAs in serum calcium, serum bicarbonate, serum magnesium and serum sodium were balanced between the treatment arms and across age groups",39560:39744,4937081,27357173,Unavailable
4937081,Marked abnormalities in serum sodium ≥75 years,Dapagliflozin,Placebo,No significant difference,"Electrolyte abnormalities were infrequent, and MAs in serum calcium, serum bicarbonate, serum magnesium and serum sodium were balanced between the treatment arms and across age groups",39560:39744,4937081,27357173,Unavailable
4937081,Marked abnormalities in potassium of ≥6.0 mmol/L ,Dapagliflozin,Placebo,Significantly increased,Dapagliflozin was associated with a higher frequency of serum potassium MAs of ≥6.0&nbsp;mmol/L than placebo,39765:39868,4937081,27357173,Unavailable
4937081,Marked abnormalities in inorganic phosphorus (≥1.81 mmol/L),Dapagliflozin,Placebo,Significantly increased,MAs of inorganic phosphorus (≥1.81 mmol/L) were more common with dapagliflozin,39986:40064,4937081,27357173,Unavailable
4937081,Marked abnormalities of haematocrit &gt;55 % &lt;65 years,Dapagliflozin,Placebo,Significantly increased,MAs of haematocrit &gt;55&nbsp;% were more common with dapagliflozin regardless of age.,40137:40216,4937081,27357173,Unavailable
4937081,Marked abnormalities of haematocrit &gt;55 % ≥65 years,Dapagliflozin,Placebo,Significantly increased,MAs of haematocrit &gt;55&nbsp;% were more common with dapagliflozin regardless of age.,40137:40216,4937081,27357173,Unavailable
4937081,Marked abnormalities of haematocrit &gt;55 % ≥75 years,Dapagliflozin,Placebo,Significantly increased,MAs of haematocrit &gt;55&nbsp;% were more common with dapagliflozin regardless of age.,40137:40216,4937081,27357173,Unavailable
4937081,HbA1c &lt;65 years,Dapagliflozin,Placebo,Significantly decreased,Dapagliflozin was associated with a greater reduction from baseline in HbA1c up to 104&nbsp;weeks compared with placebo in both patients aged &lt;65 and those aged ≥65&nbsp;years,40327:40503,4937081,27357173,Unavailable
4937081,HbA1c ≥65 years,Dapagliflozin,Placebo,Significantly decreased,Dapagliflozin was associated with a greater reduction from baseline in HbA1c up to 104&nbsp;weeks compared with placebo in both patients aged &lt;65 and those aged ≥65&nbsp;years,40327:40503,4937081,27357173,Unavailable
4937081,Proportion of patients with HbA1c &lt;53 mmol/mol &lt;65 years,Dapagliflozin,Placebo,Significantly increased,"A significantly greater proportion of patients achieved an HbA1c value of &lt;53&nbsp;mmol/mol (&lt;7&nbsp;%), with dapagliflozin vs. placebo in both age groups (&lt;65&nbsp;years: 25.6 vs. 15.2&nbsp;%; ≥65&nbsp;years: 18.2 vs. 12.3&nbsp;%).",40525:40740,4937081,27357173,Unavailable
4937081,Proportion of patients with HbA1c &lt;53 mmol/mol ≥65 years,Dapagliflozin,Placebo,Significantly increased,"A significantly greater proportion of patients achieved an HbA1c value of &lt;53&nbsp;mmol/mol (&lt;7&nbsp;%), with dapagliflozin vs. placebo in both age groups (&lt;65&nbsp;years: 25.6 vs. 15.2&nbsp;%; ≥65&nbsp;years: 18.2 vs. 12.3&nbsp;%)",40525:40740,4937081,27357173,Unavailable
4937081,Body weight &lt;65 years,Dapagliflozin,Placebo,Significantly decreased,"For both patients aged &lt;65&nbsp;years and those aged ≥65&nbsp;years, reductions in body weight were greater with dapagliflozin than with placebo up to 104&nbsp;weeks",40944:41095,4937081,27357173,Unavailable
4937081,Body weight ≥65 years,Dapagliflozin,Placebo,Significantly decreased,"For both patients aged &lt;65&nbsp;years and those aged ≥65&nbsp;years, reductions in body weight were greater with dapagliflozin than with placebo up to 104&nbsp;weeks",40944:41095,4937081,27357173,Unavailable
4937081,SBP &lt;65 years,Dapagliflozin,Placebo,Significantly decreased,"SBP reduction was more pronounced with dapagliflozin compared with placebo in both age categories, although absolute changes were generally small",41116:41261,4937081,27357173,Unavailable
4937081,SBP ≥65 years,Dapagliflozin,Placebo,Significantly decreased,"SBP reduction was more pronounced with dapagliflozin compared with placebo in both age categories, although absolute changes were generally small",41116:41261,4937081,27357173,Unavailable
4937081,Serious AEs &lt;65 years,Dapagliflozin,Placebo,No significant difference,The frequency of SAEs was similar between the treatment groups across all ages,41116:41261,4937081,27357173,Unavailable
4937081,Serious AEs ≥65 years,Dapagliflozin,Placebo,No significant difference,The frequency of SAEs was similar between the treatment groups across all ages,41116:41261,4937081,27357173,Unavailable
4937081,Serious AEs ≥75 years,Dapagliflozin,Placebo,No significant difference,The frequency of SAEs was similar between the treatment groups across all ages,41116:41261,4937081,27357173,Unavailable
3835251,Standing heart rate,Atomoxetine ,Placebo,Significantly increased,"Atomoxetine significantly increased standing HR compared with placebo (121±17 beats per minute versus 105±15 beats per minute; P=0.001) in POTS patients, with a trend toward higher standing systolic BP (P=0.072).",21435:21636,3835251,24002370,Unavailable
3835251,Standing SBP,Atomoxetine ,Placebo,No significant difference,"Atomoxetine significantly increased standing HR compared with placebo (121±17 beats per minute versus 105±15 beats per minute; P=0.001) in POTS patients, with a trend toward higher standing systolic BP (P=0.072).",24786:25822,3835251,24002370,Unavailable
3835251,Symptom scores worsening 2h,Atomoxetine ,Placebo,Significantly increased,Symptom scores worsened with atomoxetine compared to placebo (+4.2 au versus −3.5 au; P=0.028) from baseline to 2 hours after study drug administration.,28054:29087,3835251,24002370,Unavailable
3835251,Seated heart rate,Atomoxetine ,Placebo,Significantly increased,Atomoxetine increased seated HR compared with placebo over the 4 hours following drug administration,21435:21636,3835251,24002370,Unavailable
3835251,Seated heart rate at 1h,Atomoxetine ,Placebo,Significantly increased,"This effect was seen starting at 1 hour (P&lt;0.002) and continuing at 2 hours (P&lt;0.001), and 4 hours (P&lt;0.001) following study drug administration",21435:21636,3835251,24002370,Unavailable
3835251,Seated heart rate at 2h,Atomoxetine ,Placebo,Significantly increased,"This effect was seen starting at 1 hour (P&lt;0.002) and continuing at 2 hours (P&lt;0.001), and 4 hours (P&lt;0.001) following study drug administration",21435:21636,3835251,24002370,Unavailable
3835251,Seated heart rate at 4h,Atomoxetine ,Placebo,Significantly increased,"This effect was seen starting at 1 hour (P&lt;0.002) and continuing at 2 hours (P&lt;0.001), and 4 hours (P&lt;0.001) following study drug administration",21435:21636,3835251,24002370,Unavailable
3835251,Standing heart rate,Atomoxetine ,Placebo,Significantly increased,"Standing HR, bpm				Atomoxetine	110±18	121±17	117±14	Placebo	114±17	105±15.0	104±16	P Value (between drugs)	0.204	0.001	0.001	0.002",22608:23641,3835251,24002370,Unavailable
3835251,Standing heart rate 2h,Atomoxetine ,Placebo,Significantly increased,"Standing HR, bpm Atomoxetine 110±18 121±17 117±14 Placebo 114±17 105±15.0 104±16 P Value (between drugs) 0.204 0.001 0.001 0.002",22608:23641,3835251,24002370,Unavailable
3835251,Standing heart rate 4h,Atomoxetine ,Placebo,Significantly increased,"Standing HR, bpm Atomoxetine 110±18 121±17 117±14 Placebo 114±17 105±15.0 104±16 P Value (between drugs) 0.204 0.001 0.001 0.002",22608:23641,3835251,24002370,Unavailable
3835251,Seated heart rate,Atomoxetine ,Placebo,Significantly increased,"Seated HR, bpm				Atomoxetine	86±10	89±13	89±12	Placebo	84±12	79±10	78±11	P Value (between drugs)	0.334	&lt;0.001	&lt;0.001	&lt;0.001",23696:24728,3835251,24002370,Unavailable
3835251,Seated heart rate at 2h,Atomoxetine ,Placebo,Significantly increased,"Seated HR, bpm				Atomoxetine	86±10	89±13	89±12	Placebo	84±12	79±10	78±11	P Value (between drugs)	0.334	&lt;0.001	&lt;0.001	&lt;0.001",23696:24728,3835251,24002370,Unavailable
3835251,Seated heart rate at 4h,Atomoxetine ,Placebo,Significantly increased,"Seated HR, bpm				Atomoxetine	86±10	89±13	89±12	Placebo	84±12	79±10	78±11	P Value (between drugs)	0.334	&lt;0.001	&lt;0.001	&lt;0.001",23696:24728,3835251,24002370,Unavailable
3835251,Δ HR (standing–seated),Atomoxetine ,Placebo,No significant difference,"Δ HR (standing–seated), bpm				Atomoxetine	24±13	31±15	28±13	Placebo	31±14	26±12	26±12	P Value (between drugs)	0.010	0.119	0.508	0.080",24786:25822,3835251,24002370,Unavailable
3835251,Δ HR (standing–seated) 2h,Atomoxetine ,Placebo,No significant difference,"Δ HR (standing–seated), bpm Atomoxetine 24±13 31±15 28±13 Placebo 31±14 26±12 26±12 P Value (between drugs) 0.010 0.119 0.508 0.080",24786:25822,3835251,24002370,Unavailable
3835251,Δ HR (standing–seated) 4h,Atomoxetine ,Placebo,No significant difference,"Δ HR (standing–seated), bpm Atomoxetine 24±13 31±15 28±13 Placebo 31±14 26±12 26±12 P Value (between drugs) 0.010 0.119 0.508 0.080",24786:25822,3835251,24002370,Unavailable
3835251,Standing SBP,Atomoxetine ,Placebo,No significant difference,"Standing SBP, mm Hg				Atomoxetine	108±15	111±20	112±18	Placebo	104±10	107±12	110±15	P Value (between drugs)	0.113	0.239	0.501	0.072",25877:26911,3835251,24002370,Unavailable
3835251,Standing SBP 2h,Atomoxetine ,Placebo,No significant difference,"Standing SBP, mm Hg Atomoxetine 108±15 111±20 112±18 Placebo 104±10 107±12 110±15 P Value (between drugs) 0.113 0.239 0.501 0.072",25877:26911,3835251,24002370,Unavailable
3835251,Standing SBP 4h,Atomoxetine ,Placebo,No significant difference,"Standing SBP, mm Hg Atomoxetine 108±15 111±20 112±18 Placebo 104±10 107±12 110±15 P Value (between drugs) 0.113 0.239 0.501 0.072",25877:26911,3835251,24002370,Unavailable
3835251,Sitting SBP,Atomoxetine ,Placebo,Significantly increased,"Sitting SBP, mm Hg Atomoxetine 102±13 105±10 107±10 Placebo 102±10 102±10 103±10 P Value (between drugs) 0.918 0.128 0.040 0.042",32954:33066,3835251,24002370,Unavailable
3835251,Sitting SBP 2h,Atomoxetine ,Placebo,No significant difference,"Sitting SBP, mm Hg Atomoxetine 102±13 105±10 107±10 Placebo 102±10 102±10 103±10 P Value (between drugs) 0.918 0.128 0.040 0.042",26966:27999,3835251,24002370,Unavailable
3835251,Sitting SBP 4h,Atomoxetine ,Placebo,Significantly increased,"Sitting SBP, mm Hg Atomoxetine 102±13 105±10 107±10 Placebo 102±10 102±10 103±10 P Value (between drugs) 0.918 0.128 0.040 0.042",32954:33066,3835251,24002370,Unavailable
3835251,Δ SBP (standing–seated),Atomoxetine ,Placebo,No significant difference,"HR SBP (standing–seated), mm Hg				Atomoxetine	5±10	6±18	−5±15	Placebo	1±8	4±9	7±14	P Value (between drugs)	0.053	0.657	0.570	0.251",28054:29087,3835251,24002370,Unavailable
3835251,Δ SBP (standing–seated) 2h,Atomoxetine ,Placebo,No significant difference,"HR SBP (standing–seated), mm Hg Atomoxetine 5±10 6±18 −5±15 Placebo 1±8 4±9 7±14 P Value (between drugs) 0.053 0.657 0.570 0.251",28054:29087,3835251,24002370,Unavailable
3835251,Δ SBP (standing–seated) 4h,Atomoxetine ,Placebo,No significant difference,"HR SBP (standing–seated), mm Hg Atomoxetine 5±10 6±18 −5±15 Placebo 1±8 4±9 7±14 P Value (between drugs) 0.053 0.657 0.570 0.251",28054:29087,3835251,24002370,Unavailable
3835251,Symptom scores worsening ,Atomoxetine ,Placebo,Significantly increased,"Symptom score, au Atomoxetine 14±10 19±15 16±15 Placebo 18±16 15±14 14±12 P Value (between drugs) 0.054 0.250 0.622 0.038",33120:33378,3835251,24002370,Unavailable
3835251,Symptom scores worsening 2h,Atomoxetine ,Placebo,Significantly increased,"Symptom score, au				Atomoxetine	14±10	19±15	16±15	Placebo	18±16	15±14	14±12	P Value (between drugs)	0.054	0.250	0.622	0.038",29142:30168,3835251,24002370,Unavailable
3835251,Symptom scores worsening 4h,Atomoxetine ,Placebo,No significant difference,"Symptom score, au Atomoxetine 14±10 19±15 16±15 Placebo 18±16 15±14 14±12 P Value (between drugs) 0.054 0.250 0.622 0.038",29142:30168,3835251,24002370,Unavailable
3835251,Standing heart rate,Atomoxetine ,Placebo,Significantly increased,"Following study drug administration, standing HR increased with atomoxetine and decreased with placebo (PDrug&lt;0.001).",31809:31954,3835251,24002370,Unavailable
3835251,Standing heart rate 1h,Atomoxetine ,Placebo,Significantly increased,"Atomoxetine significantly increased HR compared with placebo at 1 hour (P=0.004), 2 hours (121±17 bpm versus 105±15 bpm; P=0.001; primary study endpoint), 3 hours (P&lt;0.001), and 4 hours (P=0.001).",31954:32225,3835251,24002370,Unavailable
3835251,Standing heart rate 2h,Atomoxetine ,Placebo,Significantly increased,"Atomoxetine significantly increased HR compared with placebo at 1 hour (P=0.004), 2 hours (121±17 bpm versus 105±15 bpm; P=0.001; primary study endpoint), 3 hours (P&lt;0.001), and 4 hours (P=0.001).",31954:32225,3835251,24002370,Unavailable
3835251,Standing heart rate 3h,Atomoxetine ,Placebo,Significantly increased,"Atomoxetine significantly increased HR compared with placebo at 1 hour (P=0.004), 2 hours (121±17 bpm versus 105±15 bpm; P=0.001; primary study endpoint), 3 hours (P&lt;0.001), and 4 hours (P=0.001).",31954:32225,3835251,24002370,Unavailable
3835251,Standing heart rate 4h,Atomoxetine ,Placebo,Significantly increased,"Atomoxetine significantly increased HR compared with placebo at 1 hour (P=0.004), 2 hours (121±17 bpm versus 105±15 bpm; P=0.001; primary study endpoint), 3 hours (P&lt;0.001), and 4 hours (P=0.001).",31954:32225,3835251,24002370,Unavailable
3835251,Δ HR (standing–seated),Atomoxetine ,Placebo,No significant difference,"Overall, there was not a statistically significant increase in ΔHR over time with atomoxetine compared with placebo (PDrug=0.080).",32232:32390,3835251,24002370,Unavailable
3835251,Standing SBP,Atomoxetine ,Placebo,No significant difference,"Overall, atomoxetine was associated with significantly higher seated SBP (PDrug=0.042) and a trend toward higher standing SBP (PDrug=0.072)",32586:32782,3835251,24002370,Unavailable
3835251,Sitting SBP,Atomoxetine ,Placebo,Significantly increased,"Overall, atomoxetine was associated with significantly higher seated SBP (PDrug=0.042) and a trend toward higher standing SBP (PDrug=0.072)",32954:33066,3835251,24002370,Unavailable
3835251,Symptom scores worsening ,Atomoxetine ,Placebo,No significant difference,"Over time, atomoxetine worsened the symptoms score compared with placebo (PInt=0.038",32954:33066,3835251,24002370,Unavailable
3835251,Symptom scores worsening 2h,Atomoxetine ,Placebo,Significantly increased,"From baseline to 2 hours (time of primary end point), symptom scores significantly increased with atomoxetine (worse) but decreased (improved) with placebo (+4.2 au versus −3.5 au; P=0.028; Figure 2B).",33120:33378,3835251,24002370,Unavailable
4195710,Health-care-related costs,Video-based condition ,Control,No significant difference,"No significant differences were found between the three conditions with regard to health-care-related costs and productivity costs. Furthermore, no significant group differences were found in QALYs",52432:52629,4195710,25310007,Unavailable
4195710,Health-care-related costs,Text-based condition,Control,No significant difference,"No significant differences were found between the three conditions with regard to health-care-related costs and productivity costs. Furthermore, no significant group differences were found in QALYs",52432:52629,4195710,25310007,Unavailable
4195710,Health-care-related costs,Video-based condition ,Text-based condition,No significant difference,"No significant differences were found between the three conditions with regard to health-care-related costs and productivity costs. Furthermore, no significant group differences were found in QALYs",52432:52629,4195710,25310007,Unavailable
4195710,Productivity costs,Video-based condition ,Control,No significant difference,"No significant differences were found between the three conditions with regard to health-care-related costs and productivity costs. Furthermore, no significant group differences were found in QALYs",52432:52629,4195710,25310007,Unavailable
4195710,Productivity costs,Text-based condition,Control,No significant difference,"No significant differences were found between the three conditions with regard to health-care-related costs and productivity costs. Furthermore, no significant group differences were found in QALYs",52432:52629,4195710,25310007,Unavailable
4195710,Productivity costs,Video-based condition ,Text-based condition,No significant difference,"No significant differences were found between the three conditions with regard to health-care-related costs and productivity costs. Furthermore, no significant group differences were found in QALYs",52432:52629,4195710,25310007,Unavailable
4195710,Quality-adjusted life-year,Video-based condition ,Control,No significant difference,"No significant differences were found between the three conditions with regard to health-care-related costs and productivity costs. Furthermore, no significant group differences were found in QALYs",55020:55401,4195710,25310007,Unavailable
4195710,Quality-adjusted life-year,Text-based condition,Control,No significant difference,"No significant differences were found between the three conditions with regard to health-care-related costs and productivity costs. Furthermore, no significant group differences were found in QALYs",55020:55401,4195710,25310007,Unavailable
4195710,Quality-adjusted life-year,Video-based condition ,Text-based condition,No significant difference,"No significant differences were found between the three conditions with regard to health-care-related costs and productivity costs. Furthermore, no significant group differences were found in QALYs",55020:55401,4195710,25310007,Unavailable
4195710,Prolonged abstinence,Video-based condition ,Control,Significantly increased,"Pairwise comparisons between the different groups revealed that the video-based condition significantly differed from the control condition (F (2, 2096) = 3.071; p = .047). A higher proportion of respondents in the video-based condition achieved PA than in the control condition.",61520:61833,4195710,25310007,Unavailable
4195710,Prolonged abstinence,Video-based condition ,Control,Significantly increased,"Prolonged abstinent (N = 2099)[% (N)]	9.9(66)	7.3(52)	6.4(46)		6.134(2)	.047",59861:60207,4195710,25310007,Unavailable
4195710,Quality-adjusted life-year,Video-based condition ,Control,No significant difference,"QALY (EQ-5D-3L) a (N = 2088) [M (SD)]	0.8(0.2)	0.8(0.2)	0.8(0.2)	.017(2, 2085)		.984",60682:NaN,4195710,25310007,Unavailable
4195710,Quality-adjusted life-year,Text-based condition,Control,No significant difference,"QALY (EQ-5D-3L) a (N = 2088) [M (SD)]	0.8(0.2)	0.8(0.2)	0.8(0.2)	.017(2, 2085)		.984",60682:NaN,4195710,25310007,Unavailable
4195710,Quality-adjusted life-year,Video-based condition ,Text-based condition,No significant difference,"QALY (EQ-5D-3L) a (N = 2088) [M (SD)]	0.8(0.2)	0.8(0.2)	0.8(0.2)	.017(2, 2085)		.984",60682:61081,4195710,25310007,Unavailable
4195710,7-day point prevalence abstinent,Video-based condition ,Control,No significant difference,"7-day point prevalence abstinent (N = 2099) [% (N)]	17.8(119)	17.7(125)	16.2(117)		.730(2)	.694",60262:60627,4195710,25310007,Unavailable
4195710,7-day point prevalence abstinent,Text-based condition,Control,No significant difference,7-day point prevalence abstinent (N = 2099) [% (N)] 17.8(119) 17.7(125) 16.2(117) .730(2) .694,60262:60627,4195710,25310007,Unavailable
